fromNode	toNode	weight	direction	fromAltName	toAltName
247641_at	256223_at	0.52869627457524	undirected	AT5G60540	AT1G56200
247641_at	256300_at	0.575434004235239	undirected	AT5G60540	AT1G69490
247641_at	258257_at	0.610192515307739	undirected	AT5G60540	AT3G26770
247641_at	258405_at	0.51836076967928	undirected	AT5G60540	AT3G17590
247641_at	258656_at	0.521483439173453	undirected	AT5G60540	AT3G09900
247641_at	259164_at	0.531231451440266	undirected	AT5G60540	AT3G01770
247641_at	259752_at	0.509413795584158	undirected	AT5G60540	AT1G71040
247641_at	261250_at	0.564981635937928	undirected	AT5G60540	AT1G05890
247641_at	261616_at	0.634913057497056	undirected	AT5G60540	AT1G33060
247641_at	264285_at	0.559201618811957	undirected	AT5G60540	AT1G62040
247651_at	260895_at	0.51858722054732	undirected	AT5G59870	AT1G29250
247651_at	264262_at	0.568188165742937	undirected	AT5G59870	AT1G09200
247655_at	247848_at	0.627537663675557	undirected	AT5G59820	AT5G58120
247655_at	247913_at	0.828384597735678	undirected	AT5G59820	AT5G57510
247655_at	248700_at	0.587816302262337	undirected	AT5G59820	AT5G48400
247655_at	249188_at	0.630863198165026	undirected	AT5G59820	AT5G42830
247655_at	249197_at	0.657239703098913	undirected	AT5G59820	AT5G42380
247655_at	249264_s_at	0.737414735527344	undirected	AT5G59820	AT5G41740 /// AT5G41750
247655_at	249377_at	0.76072826467893	undirected	AT5G59820	AT5G40690
247655_at	249438_at	0.737558853871694	undirected	AT5G59820	AT5G40010
247655_at	249459_at	0.771605070301248	undirected	AT5G59820	AT5G39580
247655_at	249476_at	0.753198712087272	undirected	AT5G59820	AT5G38910
247655_at	249481_at	0.651938419072767	undirected	AT5G59820	AT5G38900
247655_at	249896_at	0.574761980134973	undirected	AT5G59820	AT5G22530
247655_at	249941_at	0.673420954915964	undirected	AT5G59820	AT5G22270
247655_at	250286_at	0.546255519337924	undirected	AT5G59820	AT5G13320
247655_at	250415_at	0.541825879095465	undirected	AT5G59820	AT5G11210
247655_at	250821_at	0.552330860682369	undirected	AT5G59820	AT5G05190
247655_at	251248_at	0.616431270664379	undirected	AT5G59820	AT3G62150
247655_at	251334_at	0.691655529854409	undirected	AT5G59820	AT3G61390
247655_at	251336_at	0.525735994770125	undirected	AT5G59820	AT3G61190
247655_at	251507_at	0.614547944712958	undirected	AT5G59820	AT3G59080
247655_at	251743_at	0.548438664309563	undirected	AT5G59820	AT3G55890
247655_at	251755_at	0.679161511807464	undirected	AT5G59820	AT3G55790
247655_at	251790_at	0.685182085514045	undirected	AT5G59820	AT3G55470
247655_at	251884_at	0.521626846111581	undirected	AT5G59820	AT3G54150
247655_at	251970_at	0.504918301320818	undirected	AT5G59820	AT3G53150
247655_at	251971_at	0.791244349999164	undirected	AT5G59820	AT3G53160
247655_at	252379_at	0.603148910846828	undirected	AT5G59820	AT3G47730
247655_at	252539_at	0.509077106593386	undirected	AT5G59820	AT3G45730
247655_at	253012_at	0.637622241056901	undirected	AT5G59820	AT4G37900
247655_at	253022_at	0.513419795149466	undirected	AT5G59820	AT4G38060
247655_at	253044_at	0.547567367096314	undirected	AT5G59820	AT4G37290
247655_at	253046_at	0.702851859324875	undirected	AT5G59820	AT4G37370
247655_at	253372_at	0.58094958827015	undirected	AT5G59820	AT4G33220
247655_at	253505_at	0.761267957257572	undirected	AT5G59820	AT4G31970
247655_at	253509_at	0.683357229863335	undirected	AT5G59820	AT4G31710
247655_at	253588_at	0.66942867112534	undirected	AT5G59820	AT4G30790
247655_at	253796_at	0.783382453371638	undirected	AT5G59820	AT4G28460
247655_at	253987_at	0.647330127088049	undirected	AT5G59820	AT4G26270
247655_at	253999_at	0.664133362165676	undirected	AT5G59820	AT4G26200
247655_at	254014_at	0.513649985266678	undirected	AT5G59820	AT4G26120
247655_at	254241_at	0.519046579534111	undirected	AT5G59820	AT4G23190
247655_at	254372_at	0.612146669144825	undirected	AT5G59820	AT4G21620
247655_at	254416_at	0.586451895684833	undirected	AT5G59820	AT4G21380
247655_at	254524_at	0.556916855802523	undirected	AT5G59820	AT4G20000
247655_at	254598_at	0.638090547423132	undirected	AT5G59820	AT4G18990
247655_at	254660_at	0.594943150416135	undirected	AT5G59820	AT4G18250
247655_at	254833_s_at	0.571725848314927	undirected	AT5G59820	AT4G12280 /// AT4G12290
247655_at	255074_at	0.670563235281263	undirected	AT5G59820	AT4G09100
247655_at	255252_at	0.660254189129426	undirected	AT5G59820	AT4G04990
247655_at	255430_at	0.551527097935425	undirected	AT5G59820	AT4G03320
247655_at	255753_at	0.530785967980396	undirected	AT5G59820	AT1G18570
247655_at	255893_at	0.604724283533288	undirected	AT5G59820	AT1G17960
247655_at	256050_at	0.746408182310467	undirected	AT5G59820	AT1G07000
247655_at	256321_at	0.532457768545655	undirected	AT5G59820	AT1G55020
247655_at	256376_s_at	0.608442973729127	undirected	AT5G59820	AT1G66690 /// AT1G66700
247655_at	256442_at	0.590991473211195	undirected	AT5G59820	AT3G10930
247655_at	256499_at	0.509327160200615	undirected	AT5G59820	AT1G36640
247655_at	256526_at	0.67421529754817	undirected	AT5G59820	AT1G66090
247655_at	256548_at	0.666779716827522	undirected	AT5G59820	AT3G14770
247655_at	256576_at	0.705357721164515	undirected	AT5G59820	AT3G28210
247655_at	256593_at	0.671606085814968	undirected	AT5G59820	AT3G28510
247655_at	256616_at	0.546095370344591	undirected	AT5G59820	AT3G22260
247655_at	256756_at	0.772999035967747	undirected	AT5G59820	AT3G25610
247655_at	257022_at	0.620712242738472	undirected	AT5G59820	AT3G19580
247655_at	257061_at	0.74368306625164	undirected	AT5G59820	AT3G18250
247655_at	257235_at	0.550282296513949	undirected	AT5G59820	AT3G15060
247655_at	257919_at	0.606696472654716	undirected	AT5G59820	AT3G23250
247655_at	257947_at	0.714951414924441	undirected	AT5G59820	AT3G21720
247655_at	258203_at	0.548116016162401	undirected	AT5G59820	AT3G13950
247655_at	258395_at	0.705869345838126	undirected	AT5G59820	AT3G15500
247655_at	258606_at	0.500665316729241	undirected	AT5G59820	AT3G02840
247655_at	258683_at	0.65712466499956	undirected	AT5G59820	AT3G08760
247655_at	258975_at	0.527040665661706	undirected	AT5G59820	AT3G01970
247655_at	259197_at	0.649305718098698	undirected	AT5G59820	AT3G03670
247655_at	259340_at	0.52347871335709	undirected	AT5G59820	AT3G03870 /// AT3G09260
247655_at	259410_at	0.715254394132051	undirected	AT5G59820	AT1G13340
247655_at	259428_at	0.736189144982989	undirected	AT5G59820	AT1G01560
247655_at	259479_at	0.721911502777606	undirected	AT5G59820	AT1G19020
247655_at	259579_at	0.55638526441315	undirected	AT5G59820	AT1G28010
247655_at	259876_at	0.612425693889135	undirected	AT5G59820	AT1G76700
247655_at	260239_at	0.506033053309151	undirected	AT5G59820	AT1G74360
247655_at	260261_at	0.846104491519069	undirected	AT5G59820	AT1G68450
247655_at	260415_at	0.816563693471883	undirected	AT5G59820	AT1G69790
247655_at	260522_x_at	0.528734594096619	undirected	AT5G59820	AT2G41730
247655_at	260908_at	0.502104389142411	undirected	AT5G59820	AT1G02580
247655_at	260919_at	0.521160641739147	undirected	AT5G59820	AT1G21520 /// AT1G21525
247655_at	260932_s_at	0.722799175279424	undirected	AT5G59820	AT1G02520 /// AT1G02530
247655_at	260971_at	0.705630141537118	undirected	AT5G59820	AT1G53620
247655_at	261005_at	0.669623495580024	undirected	AT5G59820	AT1G26420
247655_at	261006_at	0.758053102998813	undirected	AT5G59820	AT1G26410
247655_at	261020_at	0.759783989749854	undirected	AT5G59820	AT1G26390
247655_at	261021_at	0.738212560424108	undirected	AT5G59820	AT1G26380
247655_at	261193_at	0.533052684711035	undirected	AT5G59820	AT1G32920
247655_at	261216_at	0.61469907302322	undirected	AT5G59820	AT1G33030
247655_at	261240_at	0.63216902395654	undirected	AT5G59820	AT1G32940
247655_at	261242_at	0.650269430326027	undirected	AT5G59820	AT1G32960
247655_at	261249_at	0.570595886960677	undirected	AT5G59820	AT1G05880
247655_at	261441_at	0.539466861661155	undirected	AT5G59820	AT1G28470
247655_at	261449_at	0.522200030431291	undirected	AT5G59820	AT1G21120
247655_at	261574_at	0.537211972937835	undirected	AT5G59820	AT1G01190
247655_at	261748_at	0.50487904484666	undirected	AT5G59820	AT1G76070
247655_at	262099_s_at	0.582694042319513	undirected	AT5G59820	AT1G59500 /// AT4G37390
247655_at	262244_at	0.803577107972432	undirected	AT5G59820	AT1G48260
247655_at	262381_at	0.514946662406784	undirected	AT5G59820	AT1G72900
247655_at	262745_at	0.675795921618145	undirected	AT5G59820	AT1G28600
247655_at	263401_at	0.698289049372961	undirected	AT5G59820	AT2G04070
247655_at	263893_at	0.743735420038651	undirected	AT5G59820	AT2G21900
247655_at	263916_at	0.666363908034154	undirected	AT5G59820	AT2G36440
247655_at	264280_at	0.604474653174462	undirected	AT5G59820	AT1G61820
247655_at	264314_at	0.533025103940191	undirected	AT5G59820	AT1G70420
247655_at	264543_at	0.728818344109218	undirected	AT5G59820	AT1G55780 /// AT1G55790
247655_at	264580_at	0.631889327060077	undirected	AT5G59820	AT1G05340
247655_at	264832_at	0.752879590853224	undirected	AT5G59820	AT1G03660
247655_at	265184_at	0.663949252243091	undirected	AT5G59820	AT1G23710
247655_at	265192_at	0.665973120661451	undirected	AT5G59820	AT1G05060
247655_at	265221_s_at	0.562338727828328	undirected	AT5G59820	AT2G02000 /// AT2G02010
247655_at	265260_at	0.684017695006727	undirected	AT5G59820	AT2G43000
247655_at	265411_at	0.659681030290221	undirected	AT5G59820	AT2G16630
247655_at	265417_at	0.585958371965416	undirected	AT5G59820	AT2G20920
247655_at	265670_s_at	0.594712683602577	undirected	AT5G59820	AT2G32190 /// AT2G32210
247655_at	265674_at	0.546221338285235	undirected	AT5G59820	AT2G32190
247655_at	265732_at	0.648088570927614	undirected	AT5G59820	AT2G01300
247655_at	265796_at	0.527499363466876	undirected	AT5G59820	AT2G35730
247655_at	265920_s_at	0.507402221496702	undirected	AT5G59820	AT2G15120 /// AT2G15220
247655_at	266045_s_at	0.526374955063544	undirected	AT5G59820	AT2G07727
247655_at	266071_at	0.601408703009129	undirected	AT5G59820	AT2G18670 /// AT2G18680
247655_at	266281_at	0.521599724112409	undirected	AT5G59820	AT2G29250
247655_at	266282_at	0.592129800981509	undirected	AT5G59820	AT2G29220
247655_at	266292_at	0.601683095636778	undirected	AT5G59820	AT2G29350
247655_at	266571_at	0.835169486835825	undirected	AT5G59820	AT2G23830
247655_at	266752_at	0.535567792400794	undirected	AT5G59820	AT2G47000
247655_at	266983_at	0.66040454548022	undirected	AT5G59820	AT2G39400
247655_at	267026_at	0.608869034556442	undirected	AT5G59820	AT2G38340
247655_at	267028_at	0.535128628625558	undirected	AT5G59820	AT2G38470
247655_at	267502_at	0.556783521890898	undirected	AT5G59820	AT2G45550
247655_at	267565_at	0.745338398048018	undirected	AT5G59820	AT2G30750
247655_at	267567_at	0.591481183029793	undirected	AT5G59820	AT2G30770
247677_at	253660_at	0.516906476172728	undirected	AT5G59420	AT4G30140
247677_at	258052_at	0.520712076473613	undirected	AT5G59420	AT3G16190
247679_at	248007_at	0.502018506184923	undirected	AT5G59540	AT5G56260
247679_at	248060_at	0.523257719474166	undirected	AT5G59540	AT5G55560
247679_at	248879_at	0.505798747299516	undirected	AT5G59540	AT5G46180
247679_at	249380_at	0.58025097766639	undirected	AT5G59540	AT5G40370
247679_at	249652_at	0.577283659679876	undirected	AT5G59540	AT5G37070
247679_at	249942_at	0.534377054784126	undirected	AT5G59540	AT1G42970 /// AT5G22300
247679_at	250426_at	0.52586987784695	undirected	AT5G59540	AT5G10510
247679_at	250703_at	0.543292260920585	undirected	AT5G59540	AT5G06360
247679_at	250967_at	0.554715032304378	undirected	AT5G59540	AT5G02790
247679_at	251918_at	0.647526702769904	undirected	AT5G59540	AT3G54040
247679_at	252420_at	0.526962232701259	undirected	AT5G59540	AT3G47530
247679_at	252943_at	0.653665073420182	undirected	AT5G59540	AT4G39330
247679_at	252993_at	0.535230236766023	undirected	AT5G59540	AT4G38540
247679_at	253041_at	0.635111848666863	undirected	AT5G59540	AT4G37870
247679_at	253776_at	0.501572501898227	undirected	AT5G59540	AT4G28390
247679_at	254045_at	0.626580566969765	undirected	AT5G59540	AT4G25880
247679_at	254889_at	0.669552553648354	undirected	AT5G59540	AT4G11650
247679_at	255149_at	0.52302584924383	undirected	AT5G59540	AT4G08150
247679_at	255521_at	0.503709851857863	undirected	AT5G59540	AT4G02280
247679_at	256223_at	0.506788586051493	undirected	AT5G59540	AT1G56200
247679_at	256300_at	0.521605386430112	undirected	AT5G59540	AT1G69490
247679_at	257026_at	0.527223046123289	undirected	AT5G59540	AT3G19200
247679_at	258072_at	0.538704222558916	undirected	AT5G59540	AT3G26090
247679_at	258405_at	0.527796566669218	undirected	AT5G59540	AT3G17590
247679_at	258675_at	0.565661652082536	undirected	AT5G59540	AT3G08770
247679_at	258776_at	0.512439206047143	undirected	AT5G59540	AT3G11830
247679_at	260490_at	0.591270989327163	undirected	AT5G59540	AT1G51500
247679_at	260528_at	0.534608147616262	undirected	AT5G59540	AT2G47260
247679_at	261551_at	0.604715825626888	undirected	AT5G59540	AT1G63440
247679_at	262118_at	0.564569954106317	undirected	AT5G59540	AT1G02850
247679_at	263986_at	0.505861016491053	undirected	AT5G59540	AT2G42790
247679_at	265334_at	0.645905216653394	undirected	AT5G59540	AT2G18370
247679_at	265341_at	0.510888369195419	undirected	AT5G59540	AT2G18360
247679_at	265918_at	0.520844941356239	undirected	AT5G59540	AT2G15090
247679_at	266910_at	0.595417621014209	undirected	AT5G59540	AT2G45920
247679_at	267226_at	0.54293547242182	undirected	AT5G59540	AT2G44010
247686_at	247964_at	0.509503294565693	undirected	AT5G59700	AT5G56600
247686_at	251531_at	0.630431177348874	undirected	AT5G59700	AT3G58550
247686_at	252956_at	0.604506668270798	undirected	AT5G59700	AT4G38580
247706_at	264404_at	0.502562005618687	undirected	AT5G59480	AT2G25160
247717_at	251013_at	0.54638056791572	undirected	AT5G59320	AT5G02540
247717_at	251065_at	0.579376622484249	undirected	AT5G59320	AT5G01870
247717_at	251766_at	0.583741582765671	undirected	AT5G59320	AT3G55890 /// AT3G55910
247717_at	252943_at	0.603938376513494	undirected	AT5G59320	AT4G39330
247717_at	253327_at	0.583418941402164	undirected	AT5G59320	AT4G33450
247717_at	253408_at	0.607290266184067	undirected	AT5G59320	AT4G32950
247717_at	253754_at	0.519730904484185	undirected	AT5G59320	AT4G29020
247717_at	254234_at	0.573385603385874	undirected	AT5G59320	AT4G23680
247717_at	254512_at	0.539748347393013	undirected	AT5G59320	AT4G20230
247717_at	254819_at	0.50383765227415	undirected	AT5G59320	AT4G12500
247717_at	255111_at	0.610794318655258	undirected	AT5G59320	AT4G08780
247717_at	257679_at	0.570977200510325	undirected	AT5G59320	AT3G20470
247717_at	258049_at	0.505537306676872	undirected	AT5G59320	AT3G16220
247717_at	258487_at	0.514455492334493	undirected	AT5G59320	AT3G02550
247717_at	258675_at	0.556522192674522	undirected	AT5G59320	AT3G08770
247717_at	258857_at	0.545745728223958	undirected	AT5G59320	AT3G02110
247717_at	259592_at	0.515001551278843	undirected	AT5G59320	AT1G27950
247717_at	259660_at	0.651067539081979	undirected	AT5G59320	AT1G55260
247717_at	259788_at	0.660753261660899	undirected	AT5G59320	AT1G29670
247717_at	261429_at	0.523965618732543	undirected	AT5G59320	AT1G18860
247717_at	262793_at	0.556650337584014	undirected	AT5G59320	AT1G13110
247717_at	263475_at	0.518972619298556	undirected	AT5G59320	AT2G31945
247717_at	263979_at	0.518182915651047	undirected	AT5G59320	AT2G42840
247717_at	264054_at	0.506443258494473	undirected	AT5G59320	AT2G22540
247717_at	264137_at	0.609230153985381	undirected	AT5G59320	AT1G78960
247717_at	264301_at	0.526697189769142	undirected	AT5G59320	AT1G78780
247717_at	265918_at	0.721068513827806	undirected	AT5G59320	AT2G15090
247717_at	266415_at	0.645741669022463	undirected	AT5G59320	AT2G38530
247717_at	266532_at	0.546625601940255	undirected	AT5G59320	AT2G16890
247720_at	248252_at	0.532891828807423	undirected	AT5G59290	AT5G53250
247720_at	248305_at	0.527540480552065	undirected	AT5G59290	AT5G52560
247720_at	248652_at	0.565061924065523	undirected	AT5G59290	AT5G49270
247720_at	248844_s_at	0.523730598269372	undirected	AT5G59290	AT5G46890 /// AT5G46900
247720_at	249469_at	0.543381319995786	undirected	AT5G59290	AT5G39320
247720_at	249847_at	0.647609589378522	undirected	AT5G59290	AT5G23210
247720_at	250102_at	0.594336905760615	undirected	AT5G59290	AT5G16590
247720_at	250939_at	0.501316843260883	undirected	AT5G59290	AT5G03040
247720_at	251723_at	0.572313351735196	undirected	AT5G59290	AT3G56230
247720_at	253667_at	0.552581399122035	undirected	AT5G59290	AT4G30170
247720_at	253909_at	0.521994658059331	undirected	AT5G59290	AT4G27270
247720_at	254448_at	0.538192148310228	undirected	AT5G59290	AT4G20870
247720_at	254774_at	0.636399123428107	undirected	AT5G59290	AT4G13440
247720_at	255632_at	0.615983577486608	undirected	AT5G59290	AT4G00680
247720_at	256283_at	0.504394960656844	undirected	AT5G59290	AT3G12540
247720_at	257500_s_at	0.522996325221188	undirected	AT5G59290	AT1G73300 /// AT5G36180
247720_at	261099_at	0.503899229183962	undirected	AT5G59290	AT1G62980
247720_at	261562_at	0.573343287969749	undirected	AT5G59290	AT1G01750
247720_at	263431_at	0.573148366465303	undirected	AT5G59290	AT2G22170
247720_at	265049_at	0.548335051631396	undirected	AT5G59290	AT1G52060
247720_at	265066_at	0.526592057279557	undirected	AT5G59290	AT1G03870
247720_at	266791_at	0.521593001053121	undirected	AT5G59290	AT2G02960
247720_at	267582_at	0.515048155344404	undirected	AT5G59290	AT2G41970
247726_at	254011_at	0.523328760928674	undirected	AT5G59430	AT4G26370
247729_at	248060_at	0.607064248051743	undirected	AT5G59530	AT5G55560
247729_at	248717_at	0.529281567315041	undirected	AT5G59530	AT5G48175
247729_at	249942_at	0.691743330455948	undirected	AT5G59530	AT1G42970 /// AT5G22300
247729_at	251946_at	0.502716507222387	undirected	AT5G59530	AT3G53540
247729_at	252400_at	0.518037589472707	undirected	AT5G59530	AT3G48020
247729_at	252993_at	0.571908223199259	undirected	AT5G59530	AT4G38540
247729_at	253041_at	0.556747143788671	undirected	AT5G59530	AT4G37870
247729_at	253776_at	0.747025384284181	undirected	AT5G59530	AT4G28390
247729_at	254393_at	0.524677028785966	undirected	AT5G59530	AT4G21580
247729_at	255111_at	0.543524470684267	undirected	AT5G59530	AT4G08780
247729_at	255521_at	0.620070055629508	undirected	AT5G59530	AT4G02280
247729_at	256647_at	0.625423468729708	undirected	AT5G59530	AT3G13610
247729_at	256681_at	0.551061877030395	undirected	AT5G59530	AT3G52340
247729_at	257456_at	0.516043039065887	undirected	AT5G59530	AT2G18120
247729_at	258277_at	0.577850906799771	undirected	AT5G59530	AT3G26830
247729_at	259481_at	0.636798090937274	undirected	AT5G59530	AT1G18970
247729_at	259656_at	0.507904256515621	undirected	AT5G59530	AT1G55200
247729_at	260097_at	0.510120668683697	undirected	AT5G59530	AT1G73220
247729_at	260225_at	0.572960624590383	undirected	AT5G59530	AT1G74590
247729_at	260528_at	0.557073009339084	undirected	AT5G59530	AT2G47260
247729_at	260540_at	0.534688625397079	undirected	AT5G59530	AT2G43500
247729_at	261023_at	0.590398422292483	undirected	AT5G59530	AT1G12200
247729_at	261551_at	0.626261831891437	undirected	AT5G59530	AT1G63440
247729_at	261618_at	0.511250130874781	undirected	AT5G59530	AT1G33110
247729_at	262119_s_at	0.679333321615637	undirected	AT5G59530	AT1G02920 /// AT1G02930
247729_at	262314_at	0.546352431742157	undirected	AT5G59530	AT1G70810
247729_at	262507_at	0.565233337623194	undirected	AT5G59530	AT1G11330
247729_at	263419_at	0.680427567964721	undirected	AT5G59530	AT2G17220
247729_at	263844_at	0.511945530754977	undirected	AT5G59530	AT2G36930
247729_at	264148_at	0.80786276718424	undirected	AT5G59530	AT1G02220
247729_at	264929_at	0.593354604087903	undirected	AT5G59530	AT1G60730
247729_at	264953_at	0.595955435378847	undirected	AT5G59530	AT1G77120
247729_at	266000_at	0.623058702137535	undirected	AT5G59530	AT2G24180
247729_at	266532_at	0.524205238656892	undirected	AT5G59530	AT2G16890
247729_at	266835_at	0.641972696275564	undirected	AT5G59530	AT2G29990
247729_at	267298_at	0.559950283179774	undirected	AT5G59530	AT2G23760
247729_at	267472_at	0.746591676703551	undirected	AT5G59530	AT2G02850
247735_at	248255_at	0.556705965355088	undirected	AT5G59440	AT5G53350
247735_at	248722_at	0.681770789295924	undirected	AT5G59440	AT5G47810
247735_at	248994_at	0.508395773100782	undirected	AT5G59440	AT5G45250
247735_at	252993_at	0.534139522245694	undirected	AT5G59440	AT4G38540
247735_at	253358_at	0.578169180002131	undirected	AT5G59440	AT4G32940
247735_at	253841_at	0.513352467356552	undirected	AT5G59440	AT4G27830
247735_at	255283_at	0.532342279082834	undirected	AT5G59440	AT4G04620
247735_at	256058_at	0.509398757717117	undirected	AT5G59440	AT1G07240
247735_at	256223_at	0.528112512320539	undirected	AT5G59440	AT1G56200
247735_at	256300_at	0.634131344873297	undirected	AT5G59440	AT1G69490
247735_at	258257_at	0.512626691883319	undirected	AT5G59440	AT3G26770
247735_at	258405_at	0.539532163054007	undirected	AT5G59440	AT3G17590
247735_at	258656_at	0.586279256183427	undirected	AT5G59440	AT3G09900
247735_at	261250_at	0.504358832578807	undirected	AT5G59440	AT1G05890
247735_at	261659_at	0.535370184751278	undirected	AT5G59440	AT1G50030
247735_at	264089_at	0.535040054428005	undirected	AT5G59440	AT2G31200
247735_at	264285_at	0.545396006312258	undirected	AT5G59440	AT1G62040
247735_at	264970_at	0.503626223727592	undirected	AT5G59440	AT1G67280
247735_at	265087_at	0.537007698249128	undirected	AT5G59440	AT1G03760
247735_at	266480_at	0.585860590468035	undirected	AT5G59440	AT2G31130
247735_at	266849_at	0.505081276281058	undirected	AT5G59440	AT2G25940
247735_at	266893_at	0.580851064452682	undirected	AT5G59440	AT2G26070
247742_at	252943_at	0.582179756540555	undirected	AT5G58980	AT4G39330
247742_at	255794_at	0.534500317354406	undirected	AT5G58980	AT2G33480
247742_at	255830_at	0.547323176190506	undirected	AT5G58980	AT2G33340
247742_at	255980_at	0.524714665837574	undirected	AT5G58980	AT1G33970
247742_at	258675_at	0.618462155647682	undirected	AT5G58980	AT3G08770
247742_at	258857_at	0.546205200511346	undirected	AT5G58980	AT3G02110
247742_at	264082_at	0.56655810177551	undirected	AT5G58980	AT2G28570
247742_at	264137_at	0.507487761848843	undirected	AT5G58980	AT1G78960
247742_at	265918_at	0.536462166782461	undirected	AT5G58980	AT2G15090
247745_at	248271_at	0.558059955422533	undirected	AT5G59030	AT5G53420
247745_at	248495_at	0.543644124815339	undirected	AT5G59030	AT5G50780
247745_at	251623_at	0.529233042929552	undirected	AT5G59030	AT3G57390
247745_at	253453_at	0.534870909624766	undirected	AT5G59030	AT4G31860
247745_at	262343_at	0.502277122261916	undirected	AT5G59030	AT1G64040
247745_at	265575_at	0.509477453961228	undirected	AT5G59030	AT2G14260
247771_at	248879_at	0.702659600376855	undirected		AT5G46180
247771_at	249942_at	0.654002830076934	undirected		AT1G42970 /// AT5G22300
247771_at	250197_at	0.516088443456115	undirected		AT5G14590
247771_at	253041_at	0.524110102426858	undirected		AT4G37870
247771_at	254889_at	0.508107241635416	undirected		AT4G11650
247771_at	255521_at	0.611910195799825	undirected		AT4G02280
247771_at	258776_at	0.507383846888769	undirected		AT3G11830
247771_at	261551_at	0.596819542746649	undirected		AT1G63440
247771_at	262118_at	0.622930125862628	undirected		AT1G02850
247771_at	264929_at	0.51605935978926	undirected		AT1G60730
247771_at	266746_s_at	0.548754432641684	undirected		AT2G02930 /// AT4G02520
247771_at	266835_at	0.521021291162763	undirected		AT2G29990
247771_at	267081_at	0.567065351076079	undirected		AT2G41210
247780_at	260955_at	0.528854314072083	undirected	AT5G58770	AT1G06000
247781_at	250479_at	0.505150155386045	undirected	AT5G58784	AT5G10260
247781_at	252879_at	0.536752533552942	undirected	AT5G58784	AT4G39390
247781_at	255901_at	0.639363478275396	undirected	AT5G58784	AT1G17890
247781_at	257792_at	0.6713223760918	undirected	AT5G58784	AT3G27080
247781_at	259963_at	0.545713440103123	undirected	AT5G58784	AT1G53660
247781_at	260969_at	0.517316860969773	undirected	AT5G58784	AT1G12240
247781_at	266334_at	0.518001768683217	undirected	AT5G58784	AT2G32380
247781_at	266489_at	0.510140815357792	undirected	AT5G58784	AT2G35190
247781_at	266926_at	0.569291344907086	undirected	AT5G58784	AT2G46000
247781_at	266942_at	0.553007740078944	undirected	AT5G58784	AT2G18990
247781_at	267605_at	0.534158569939515	undirected	AT5G58784	AT2G32920
247783_at	261720_at	0.65977633985661	undirected	AT5G58800	AT1G08460
247791_at	262516_at	0.513217406147907	undirected	AT5G58710	AT1G17190
247799_at	249459_at	0.542972301723106	undirected	AT5G58840	AT5G39580
247799_at	249476_at	0.550112370020006	undirected	AT5G58840	AT5G38910
247799_at	249481_at	0.517005450009317	undirected	AT5G58840	AT5G38900
247799_at	250286_at	0.520505001791271	undirected	AT5G58840	AT5G13320
247799_at	254598_at	0.524669411805567	undirected	AT5G58840	AT4G18990
247799_at	256050_at	0.5134862185989	undirected	AT5G58840	AT1G07000
247799_at	261249_at	0.524184447204903	undirected	AT5G58840	AT1G05880
247799_at	263783_at	0.529689691206649	undirected	AT5G58840	AT2G46400
247819_at	248271_at	0.51393384676652	undirected	AT5G58350	AT5G53420
247819_at	248487_at	0.517261891071535	undirected	AT5G58350	AT5G51070
247819_at	249580_at	0.660420164556586	undirected	AT5G58350	AT5G37740
247819_at	253041_at	0.525641250430132	undirected	AT5G58350	AT4G37870
247819_at	254691_at	0.631614354460548	undirected	AT5G58350	AT4G17840
247819_at	255266_at	0.579722735610978	undirected	AT5G58350	AT4G05200
247819_at	259243_at	0.555047540132832	undirected	AT5G58350	AT3G07565
247819_at	262118_at	0.52784744124467	undirected	AT5G58350	AT1G02850
247819_at	264912_at	0.514728663978727	undirected	AT5G58350	AT1G60750
247819_at	267226_at	0.626684220124096	undirected	AT5G58350	AT2G44010
247835_at	251094_at	0.50298536883097	undirected	AT5G57910	AT5G01350
247842_at	250422_at	0.523521475987063	undirected	AT5G58030	AT5G10840
247843_at	257994_at	0.504807691091797	undirected	AT5G58050	AT3G19920
247843_at	261714_at	0.535193852372038	undirected	AT5G58050	AT1G18510
247848_at	247913_at	0.758462242765594	undirected	AT5G58120	AT5G57510
247848_at	249001_at	0.526632845207407	undirected	AT5G58120	AT5G44990
247848_at	249188_at	0.882747950522476	undirected	AT5G58120	AT5G42830
247848_at	249197_at	0.649818349162107	undirected	AT5G58120	AT5G42380
247848_at	249264_s_at	0.712315406590204	undirected	AT5G58120	AT5G41740 /// AT5G41750
247848_at	249333_at	0.771592025519315	undirected	AT5G58120	AT5G40990
247848_at	249438_at	0.724403353199797	undirected	AT5G58120	AT5G40010
247848_at	249459_at	0.594210675305444	undirected	AT5G58120	AT5G39580
247848_at	249476_at	0.785911539578764	undirected	AT5G58120	AT5G38910
247848_at	249481_at	0.52240973630785	undirected	AT5G58120	AT5G38900
247848_at	249896_at	0.554067982980053	undirected	AT5G58120	AT5G22530
247848_at	249941_at	0.750199708080904	undirected	AT5G58120	AT5G22270
247848_at	250286_at	0.662020147971807	undirected	AT5G58120	AT5G13320
247848_at	250415_at	0.620799624782724	undirected	AT5G58120	AT5G11210
247848_at	250821_at	0.728143228962897	undirected	AT5G58120	AT5G05190
247848_at	251248_at	0.680241942115138	undirected	AT5G58120	AT3G62150
247848_at	251334_at	0.730999468035712	undirected	AT5G58120	AT3G61390
