fromNode	toNode	weight
AT2G23270	AT1G07000	0.76514752965578
AT2G23270	AT1G55020	0.557136662649172
AT2G23270	AT1G66700	0.616344028745529
AT2G23270	AT1G66690	0.616344028745529
AT2G23270	AT3G10930	0.737108667235101
AT2G23270	AT1G66090	0.930732094561095
AT2G23270	AT3G14770	0.518582167704111
AT2G23270	AT3G28510	0.749687763892628
AT2G23270	AT3G25610	0.526605710968095
AT2G23270	AT3G18250	0.818567808533118
AT2G23270	AT3G15500	0.653052132483302
AT2G23270	AT3G02840	0.912200716084103
AT2G23270	AT3G09405	0.827645166677605
AT2G23270	AT3G09410	0.827645166677605
AT2G23270	AT3G03670	0.518432832404705
AT2G23270	AT3G03870	0.503195818928828
AT2G23270	AT3G09260	0.503195818928828
AT2G23270	AT1G01560	0.926693729002503
AT2G23270	AT1G02310	0.658004694569607
AT2G23270	AT1G19020	0.532933747728626
AT2G23270	AT1G42990	0.666537170931974
AT2G23270	AT1G76700	0.538793770703031
AT2G23270	AT1G68765	0.566710171969884
AT2G23270	AT1G68450	0.833370271818466
AT2G23270	AT1G63750	0.816898190243025
AT2G23270	AT1G74080	0.602496636640519
AT2G23270	AT1G72520	0.560836955794296
AT2G23270	AT1G69790	0.663806695005651
AT2G23270	AT1G32350	0.763998747785476
AT2G23270	AT1G78410	0.610742574534733
AT2G23270	AT1G02580	0.605135699653996
AT2G23270	AT1G02530	0.667451894381488
AT2G23270	AT1G02520	0.667451894381488
AT2G23270	AT1G53620	0.819682656633528
AT2G23270	AT1G26420	0.682167455840811
AT2G23270	AT1G26410	0.853954058621215
AT2G23270	AT1G26390	0.827786525241447
AT2G23270	AT1G26380	0.884723443984188
AT2G23270	AT1G33030	0.73570378464804
AT2G23270	AT1G32960	0.855521828783865
AT2G23270	AT1G05880	0.769888373648599
AT2G23270	AT1G79680	0.563882391793706
AT2G23270	AT1G14550	0.719313039580869
AT2G23270	AT1G63560	0.535906853018047
AT2G23270	AT1G48260	0.707311059916618
AT2G23270	AT2G04070	0.947731759408652
AT2G23270	AT2G03980	0.544044796558222
AT2G23270	AT2G21900	0.745834317027097
AT2G23270	AT2G36440	0.728832768137399
AT2G23270	AT1G61820	0.539707857332606
AT2G23270	AT1G55780	0.842444347909764
AT2G23270	AT1G55790	0.842444347909764
AT2G23270	AT1G03660	0.592285725297458
AT2G23270	AT1G24140	0.625170645053656
AT2G23270	AT1G05060	0.923681610962745
AT2G23270	AT2G02000	0.771317610710268
AT2G23270	AT2G02010	0.771317610710268
AT2G23270	AT2G43000	0.792963401803299
AT2G23270	AT2G16630	0.713547003391313
AT2G23270	AT2G01300	0.757129110292121
AT2G23270	AT2G15220	0.635777029132022
AT2G23270	AT2G15120	0.635777029132022
AT2G23270	AT2G18670	0.97646295371258
AT2G23270	AT2G18680	0.97646295371258
AT2G23270	AT2G29250	0.516400936592755
AT2G23270	AT2G29350	0.684099479238331
AT2G23270	AT2G23830	0.635313705531146
AT2G23270	AT2G39400	0.556771418597926
AT2G23270	AT2G38340	0.75472987825131
AT2G23270	AT2G45550	0.646519781891901
AT2G23270	AT2G30750	0.833477795581347
AT2G23270	AT2G30770	0.628791155112184
AT2G23310	AT3G26950	0.522394155438715
AT2G23310	AT3G27060	0.510349085101603
AT2G23310	AT1G47200	0.559962138952114
AT2G23310	AT2G31710	0.525995512204037
AT2G47610	AT5G66680	0.513508789195028
AT2G45210	AT5G08380	0.627165488287364
AT2G45210	AT5G14940	0.500804816098825
AT2G45210	AT5G53980	0.510858080007684
AT2G45210	AT1G15740	0.506999568636839
AT2G45210	AT1G01820	0.502859757047334
AT2G45190	AT4G09690	0.505710932540281
AT2G45220	AT1G12090	0.503231361638149
AT2G47540	AT5G26260	0.598780073424233
AT2G47540	AT5G60950	0.546490278638679
AT2G47540	AT5G52560	0.554745289165512
AT2G47540	AT5G49270	0.552446741974399
AT2G47540	AT5G44130	0.519503340569956
AT2G47540	AT5G19250	0.542135155872509
AT2G47540	AT5G05500	0.549708963399054
AT2G47540	AT5G03300	0.585676479418587
AT2G47540	AT3G52940	0.509311711737285
AT2G47540	AT3G43960	0.555283902339465
AT2G47540	AT4G30060	0.509604453774549
AT2G47540	AT4G28050	0.536141546982856
AT2G47540	AT4G26010	0.501704953943876
AT2G47540	AT4G13440	0.625996676760795
AT2G47540	AT4G00680	0.624876068174764
AT2G47540	AT3G12540	0.582412374337221
AT2G47540	AT3G21180	0.592001103423935
AT2G47540	AT3G14290	0.519817646329497
AT2G47540	AT1G53680	0.647209271028328
AT2G47540	AT1G30000	0.514334648927157
AT2G47540	AT1G62980	0.529571676450178
AT2G47540	AT1G07740	0.529314300882972
AT2G47540	AT1G07730	0.529314300882972
AT2G47540	AT1G01750	0.560737339632883
AT2G47540	AT1G15210	0.540304600106974
AT2G47540	AT1G75780	0.566003787899137
AT2G47540	AT2G22170	0.573840826814483
AT2G47540	AT2G03720	0.523481852755333
AT2G47540	AT1G67330	0.631600651412407
AT2G47540	AT1G04040	0.577737943107253
AT2G47540	AT1G03870	0.719718591725166
AT2G47540	AT1G23750	0.576922134037767
AT2G47540	AT2G24170	0.528955986808712
AT2G47540	AT2G39040	0.540714953914764
AT2G47540	AT2G41970	0.547601961733256
AT2G47470	AT5G15350	0.533763255316813
AT2G47470	AT1G52600	0.533206960504156
AT2G47470	AT1G23190	0.537974387383645
AT2G47470	AT2G32380	0.548773127716118
AT2G47440	AT5G04430	0.57350131302083
AT2G47440	AT3G54250	0.567802764254287
AT2G47440	AT3G43960	0.517937861824626
AT2G47440	AT3G43810	0.501126036857667
AT2G47440	AT4G28050	0.533609925556665
AT2G47440	AT4G25250	0.519322388097168
AT2G47440	AT1G11545	0.643701333966439
AT2G47440	AT1G15210	0.59498254399522
AT2G47440	AT1G75780	0.564065831194814
AT2G47440	AT1G09330	0.51914475759951
AT2G47440	AT1G10030	0.671026408204328
AT2G47440	AT2G39040	0.538867724788677
AT2G47440	AT2G32380	0.560120088171199
AT2G47440	AT2G26640	0.50377778874721
AT1G67810	AT5G20830	0.705872605825118
AT1G67810	AT5G25475	0.547642123711876
AT1G67810	AT5G24800	0.707794172739922
AT1G67810	AT5G59540	0.621798229177813
AT1G67810	AT5G58350	0.733253704376415
AT1G67810	AT5G46180	0.560596988042696
AT1G67810	AT5G43810	0.501551822559095
AT1G67810	AT5G37740	0.5868334803997
AT1G67810	AT5G37070	0.555175784570369
AT1G67810	AT5G11950	0.516425498330624
AT1G67810	AT5G10510	0.651413177401605
AT1G67810	AT3G53540	0.528353300879357
AT1G67810	AT3G43230	0.549847736946187
AT1G67810	AT4G39330	0.519159200013584
AT1G67810	AT4G37870	0.606144466989511
AT1G67810	AT4G32910	0.501174741484631
AT1G67810	AT4G27900	0.50688296824444
AT1G67810	AT4G25880	0.544753728639082
AT1G67810	AT4G17840	0.633620565125267
AT1G67810	AT4G05200	0.546181871249153
AT1G67810	AT3G21690	0.521807994248068
AT1G67810	AT3G08770	0.57506460312234
AT1G67810	AT1G71040	0.645521914543441
AT1G67810	AT1G78420	0.566226169602227
AT1G67810	AT1G12200	0.543452392324246
AT1G67810	AT1G05890	0.573851324748279
AT1G67810	AT1G63440	0.5714266578782
AT1G67810	AT1G33790	0.53375873946507
AT1G67810	AT1G02850	0.58849427961868
AT1G67810	AT2G31200	0.541962340673077
AT1G67810	AT1G62040	0.502135406320435
AT1G67810	AT1G61560	0.589627480749266
AT1G67810	AT2G45920	0.559391150542121
AT1G67810	AT2G44010	0.68174963893775
AT1G67820	AT1G35190	0.67346372946105
AT1G67820	AT5G20830	0.573977744109926
AT1G67820	AT5G60540	0.502015497487329
AT1G67820	AT5G47810	0.597991781943177
AT1G67820	AT5G37070	0.508650897226263
AT1G67820	AT5G03660	0.528747293446068
AT1G67820	AT3G53540	0.526591317382345
AT1G67820	AT4G04620	0.51947500583912
AT1G67820	AT1G71040	0.530043217205004
AT1G67800	AT5G12330	0.530469239318897
AT1G67800	AT4G14060	0.613073397057572
AT1G67800	AT4G15630	0.615168654533602
AT1G67800	AT4G14365	0.599829926800363
AT1G67800	AT4G14630	0.625397338523456
AT1G67800	AT1G28190	0.655432958208791
AT1G67800	AT5G09290	0.547437283947274
AT1G67800	AT1G51890	0.739361595887548
AT1G67800	AT5G17650	0.610750416191006
AT1G67800	AT5G26920	0.819599738266971
AT1G67800	AT5G25930	0.578869975571181
AT1G67800	AT5G25610	0.629543517092157
AT1G67800	AT5G25260	0.553004463206805
AT1G67800	AT5G25250	0.553004463206805
AT1G67800	AT5G67340	0.669109475656139
AT1G67800	AT5G65600	0.559799409358872
AT1G67800	AT5G64000	0.684705435096546
AT1G67800	AT5G63560	0.577613831182217
AT1G67800	AT5G61560	0.52984662874433
AT1G67800	AT5G60710	0.651922894023976
AT1G67800	AT5G59820	0.518384971443786
AT1G67800	AT5G59530	0.629312911654339
AT1G67800	AT5G57220	0.663623178858074
AT1G67800	AT5G49770	0.703760040035313
AT1G67800	AT5G48400	0.75411635523254
AT1G67800	AT5G48410	0.637279127926581
AT1G67800	AT5G47070	0.544846253259357
AT1G67800	AT5G46180	0.651603733636172
AT1G67800	AT5G45670	0.675759904951466
AT1G67800	AT5G39670	0.575811442041847
AT1G67800	AT5G39580	0.685209180981019
AT1G67800	AT5G38910	0.539336192045431
AT1G67800	AT5G38900	0.742240587574578
AT1G67800	AT5G22500	0.573678701197256
AT1G67800	AT5G22270	0.685572672786173
AT1G67800	AT5G22300	0.773590901207217
AT1G67800	AT1G42970	0.773590901207217
AT1G67800	AT5G13320	0.600821876998215
AT1G67800	AT5G10510	0.549381099298057
AT1G67800	AT5G07390	0.785790129386526
AT1G67800	AT5G01870	0.607239472202121
AT1G67800	AT3G63380	0.567078885843201
AT1G67800	AT3G62150	0.635606230590173
AT1G67800	AT3G55890	0.589873444579037
AT1G67800	AT3G55270	0.614537846863829
AT1G67800	AT3G55470	0.651373282484853
AT1G67800	AT3G54150	0.533752170296432
AT1G67800	AT3G53160	0.586779166667614
AT1G67800	AT3G53230	0.598643475817094
AT1G67800	AT3G48850	0.583869941143445
AT1G67800	AT3G47730	0.713892624219485
AT1G67800	AT3G48020	0.752511357129733
AT1G67800	AT3G44720	0.578631427616745
AT1G67800	AT3G43230	0.653758894404265
AT1G67800	AT4G37900	0.642364164095633
AT1G67800	AT4G37870	0.518760643441604
AT1G67800	AT4G31240	0.545318676053417
AT1G67800	AT4G30790	0.542819037537267
AT1G67800	AT4G29020	0.62917899200939
AT1G67800	AT4G28390	0.733412703862484
AT1G67800	AT4G26270	0.832527736113608
AT1G67800	AT4G26120	0.779929387673868
AT1G67800	AT4G25960	0.574468058905933
AT1G67800	AT4G19980	0.54206951923883
AT1G67800	AT4G18990	0.53359675188452
AT1G67800	AT4G18250	0.587364138733444
AT1G67800	AT4G08780	0.694031452015115
AT1G67800	AT4G04990	0.743887148013666
AT1G67800	AT4G04890	0.522534828874817
AT1G67800	AT4G03960	0.702770430739039
AT1G67800	AT4G03320	0.660117406089952
AT1G67800	AT1G17960	0.576408546859815
AT1G67800	AT1G55020	0.73866491120157
AT1G67800	AT1G66700	0.734035617736267
AT1G67800	AT1G66690	0.734035617736267
AT1G67800	AT1G36640	0.727435809648706
AT1G67800	AT3G13610	0.649312328148443
AT1G67800	AT3G52340	0.660688476037578
AT1G67800	AT3G25610	0.505415849314117
AT1G67800	AT3G16860	0.513415082220329
AT1G67800	AT3G22160	0.50197650897153
AT1G67800	AT3G19580	0.507560297012257
AT1G67800	AT3G18250	0.615481466971093
AT1G67800	AT3G15060	0.50205745890421
AT1G67800	AT3G13330	0.701682520636863
AT1G67800	AT3G23250	0.72696917762277
AT1G67800	AT3G21720	0.710937733700081
AT1G67800	AT3G26000	0.602313134593069
AT1G67800	AT3G23570	0.550448655921154
AT1G67800	AT3G13950	0.793542621009358
AT1G67800	AT3G26830	0.705774456585326
AT1G67800	AT3G17410	0.601053371574797
AT1G67800	AT3G08770	0.544734355458214
AT1G67800	AT3G08760	0.537612553130529
AT1G67800	AT3G01970	0.51378634931896
AT1G67800	AT3G09010	0.588965510118828
AT1G67800	AT3G03890	0.555661021809037
AT1G67800	AT1G13340	0.565169803557006
AT1G67800	AT1G18900	0.568968561377545
AT1G67800	AT1G27950	0.593874391266069
AT1G67800	AT1G71140	0.794851564656531
AT1G67800	AT1G74590	0.729784770209082
AT1G67800	AT1G68450	0.530165170385595
AT1G67800	AT1G69870	0.550149408979081
AT1G67800	AT1G69790	0.586324717847911
AT1G67800	AT1G51500	0.516773393635058
AT1G67800	AT2G43500	0.662903990841349
