fromNode	toNode	weight	direction	fromAltName	toAltName
245064_at	257746_at	0.761320059492772	undirected	AT2G39725	AT3G29200
245064_at	260956_at	0.712673283788013	undirected	AT2G39725	AT1G06040
245064_at	262626_at	0.628738813435542	undirected	AT2G39725	AT1G06430
245066_at	245343_at	0.629444466652741	undirected	AT2G39840	AT4G15830
245067_at	251739_at	0.613171909035115	undirected	AT2G39780	AT3G56170
245067_at	252647_at	0.628260435160079	undirected	AT2G39780	AT3G44620
245068_at	253895_at	0.684625017534417	undirected	AT2G23260	AT4G27160
245068_at	265859_at	0.735153436836964	undirected	AT2G23260	
245070_at	246696_at	0.601961064394923	undirected	AT2G23240	
245070_at	250176_at	0.733118959394369	undirected	AT2G23240	AT5G14400
245070_at	250760_at	0.724672373839938	undirected	AT2G23240	AT5G06040
245070_at	251725_at	0.759247512535105	undirected	AT2G23240	AT3G56260
245070_at	255369_at	0.670630208743419	undirected	AT2G23240	AT4G04080
245070_at	263088_at	0.653719406349252	undirected	AT2G23240	
245070_at	265714_at	0.612948728688449	undirected	AT2G23240	AT2G03520
245070_at	265971_at	0.785888680230943	undirected	AT2G23240	
245070_at	265981_s_at	0.730012014407654	undirected	AT2G23240	
245070_at	266040_at	0.676866966952207	undirected	AT2G23240	AT2G07738
245072_s_at	250389_at	0.659050431268442	undirected	AT2G23190 /// AT2G23220	AT5G11320
245072_s_at	258142_at	0.67718385445461	undirected	AT2G23190 /// AT2G23220	AT3G18120
245072_s_at	258309_at	0.681544900259714	undirected	AT2G23190 /// AT2G23220	
245072_s_at	259266_at	0.719453374077336	undirected	AT2G23190 /// AT2G23220	AT3G01240
245072_s_at	259289_at	0.70572365231818	undirected	AT2G23190 /// AT2G23220	AT3G11350
245072_s_at	265830_at	0.871981817652322	undirected	AT2G23190 /// AT2G23220	
245076_at	245567_at	0.753380141380191	undirected	AT2G23170	AT4G14630
245076_at	248943_s_at	0.650190543270287	undirected	AT2G23170	AT5G45440 /// AT5G45490
245076_at	252126_at	0.708706010730711	undirected	AT2G23170	AT3G50950
245076_at	257249_at	0.775010835373987	undirected	AT2G23170	AT3G24180
245076_at	264355_at	0.601758697042344	undirected	AT2G23170	AT1G03210
245080_at	254981_at	0.717221382710955	undirected	AT2G23300	AT4G10480
245082_at	261453_at	0.60856429874435	undirected	AT2G23270	AT1G21130
245086_at	259023_at	0.648340618410577	undirected	AT2G39820	AT3G07510
245088_at	247550_at	0.669569303319826	undirected	AT2G39850	AT5G61370
245088_at	253407_at	0.793603380862351	undirected	AT2G39850	AT4G32920
245089_at	250231_at	0.618401403023476	undirected	AT2G45290	AT5G13910
245090_at	245724_at	0.612274059913398	undirected	AT2G40900	AT1G73390
245099_at	262831_at	0.601373316744503	undirected	AT2G40830	AT1G14730
245101_at	262781_s_at	0.675702807842564	undirected	AT2G40890	AT1G13060 /// AT3G26340
245104_at	246370_at	0.616602102216333	undirected	AT2G41600	AT1G51920
245104_at	247279_at	0.642786337099857	undirected	AT2G41600	AT5G64310
245104_at	247836_at	0.695533912171325	undirected	AT2G41600	AT5G57860
245104_at	250485_at	0.614411606453945	undirected	AT2G41600	AT5G09990
245104_at	257170_at	0.7989174983395	undirected	AT2G41600	AT3G23770
245104_at	261409_at	0.6453556941234	undirected	AT2G41600	AT1G07640
245104_at	265204_at	0.731591219127361	undirected	AT2G41600	AT2G36650
245106_at	252413_at	0.641681478039146	undirected	AT2G41650	AT3G47370
245106_at	261493_at	0.713789784365692	undirected	AT2G41650	AT1G14410
245106_at	265061_at	0.626030156508345	undirected	AT2G41650	AT1G61640
245106_at	266700_at	0.712023684196852	undirected	AT2G41650	AT2G19740
245111_at	248257_at	0.691219934682881	undirected		AT5G53410
245115_at	263956_at	0.643719673289443	undirected	AT2G41530	AT2G35940
245116_at	250619_at	0.65845308825035	undirected	AT2G41620	AT5G07230
245117_at	255254_at	0.624713158959901	undirected	AT2G41560	AT4G05030
245117_at	260632_at	0.714181276085143	undirected	AT2G41560	AT1G62360
245117_at	266939_at	0.600818388468488	undirected	AT2G41560	AT2G18960
245119_at	248584_at	0.686829710515123	undirected	AT2G41640	AT5G49960
245126_at	245561_at	0.66621445496875	undirected	AT2G47460	AT4G15500
245126_at	248332_at	0.694243431972203	undirected	AT2G47460	AT5G52640
245126_at	248719_at	0.729827138709227	undirected	AT2G47460	AT5G47910
245126_at	249025_at	0.687956757270604	undirected	AT2G47460	AT5G44720
245126_at	249812_at	0.792826154152796	undirected	AT2G47460	AT5G23830
245126_at	251677_at	0.60030488457854	undirected	AT2G47460	AT3G56980
245126_at	252878_at	0.649395828628288	undirected	AT2G47460	AT4G39460
245126_at	252958_at	0.619657373403065	undirected	AT2G47460	AT4G38620
245126_at	254077_at	0.73917447659492	undirected	AT2G47460	AT4G25640
245126_at	256835_at	0.616173147910786	undirected	AT2G47460	AT3G22890
245126_at	260468_at	0.625218605230235	undirected	AT2G47460	AT1G11100
245126_at	260752_at	0.641409468853674	undirected	AT2G47460	AT1G49030
245126_at	262608_at	0.811147707042217	undirected	AT2G47460	AT1G14120
245126_at	264479_at	0.720617404715865	undirected	AT2G47460	AT1G77280
245126_at	266299_at	0.781016645125847	undirected	AT2G47460	AT2G29450
245129_at	246278_at	0.837883828182513	undirected	AT2G45350	AT4G37190
245129_at	247055_at	0.798550801434059	undirected	AT2G45350	AT5G66740
245129_at	248214_at	0.646251135297988	undirected	AT2G45350	AT5G53670
245129_at	249131_at	0.618435016812483	undirected	AT2G45350	AT5G43110
245129_at	250286_at	0.8062494120046	undirected	AT2G45350	AT5G13320
245129_at	253086_at	0.685199649598257	undirected	AT2G45350	AT4G36370
245129_at	255174_at	0.803463785639647	undirected	AT2G45350	
245129_at	255218_at	0.809419251793829	undirected	AT2G45350	
245129_at	255254_at	0.693998943025408	undirected	AT2G45350	AT4G05030
245129_at	256317_at	0.826428958564316	undirected	AT2G45350	AT1G35900
245129_at	256540_at	0.625111913285024	undirected	AT2G45350	
245129_at	257041_at	0.613675468491017	undirected	AT2G45350	AT3G28550
245129_at	257436_s_at	0.602984064078468	undirected	AT2G45350	AT2G24650 /// AT4G00260
245129_at	257538_at	0.676649020397326	undirected	AT2G45350	AT3G16160
245129_at	257577_at	0.636404476863693	undirected	AT2G45350	
245129_at	259522_at	0.736541278037894	undirected	AT2G45350	AT1G12490
245129_at	259923_at	0.682775596668885	undirected	AT2G45350	AT1G72760
245129_at	261186_at	0.894368736317036	undirected	AT2G45350	
245129_at	261932_at	0.770370679239242	undirected	AT2G45350	AT1G22420
245129_at	262333_at	0.779877259872794	undirected	AT2G45350	AT1G64020
245129_at	262545_at	0.789216308426185	undirected	AT2G45350	AT1G31250
245129_at	264215_at	0.830030204133356	undirected	AT2G45350	AT1G65340
245129_at	265589_at	0.632618593240498	undirected	AT2G45350	AT2G20170
245129_at	265752_at	0.673854906614605	undirected	AT2G45350	
245129_at	266840_at	0.846903582724936	undirected	AT2G45350	AT2G26160
245129_at	267328_at	0.748032816433828	undirected	AT2G45350	AT2G19230
245133_at	247296_at	0.675207825188759	undirected	AT2G45310	AT5G64160
245133_at	254054_at	0.615261613551213	undirected	AT2G45310	AT4G25320
245133_at	254565_at	0.621739404430934	undirected	AT2G45310	AT4G19130
245133_at	260718_at	0.628106159838108	undirected	AT2G45310	AT1G48110
245133_at	260910_at	0.657525715549663	undirected	AT2G45310	AT1G02690
245136_at	248819_at	0.673924333646134	undirected	AT2G45210	AT5G47050
245136_at	259727_at	0.64484723112763	undirected	AT2G45210	AT1G60950
245140_at	258076_at	0.695854455618419	undirected	AT2G45420	AT3G25920
245141_at	250181_at	0.610544939489904	undirected	AT2G45400	AT5G14460
245144_at	248442_at	0.638481981944423	undirected	AT2G45240	AT5G51280
245148_at	250988_at	0.616834377764646	undirected	AT2G45220	AT5G02880
245148_at	253705_at	0.63361438191116	undirected	AT2G45220	AT4G29130
245152_at	258033_at	0.626024140905365	undirected	AT2G47490	AT3G21250
245152_at	262517_at	0.606162807482443	undirected	AT2G47490	AT1G17180
245152_at	263184_at	0.653624929685856	undirected	AT2G47490	AT1G05560
245152_at	263921_at	0.701199726964017	undirected	AT2G47490	AT2G36460
245158_at	247328_at	0.609667681875866	undirected	AT2G33130	AT5G64130
245158_at	257817_at	0.698039492971066	undirected	AT2G33130	AT3G25150
245162_at	264714_at	0.741577852883993	undirected	AT2G33240	AT1G69990
245163_at	253047_at	0.65788292597675	undirected	AT2G33230	AT4G37295
245167_s_at	253564_at	0.671411448044881	undirected	AT2G33110 /// AT2G33120	AT4G31170
245172_at	246229_at	0.673813410893039	undirected	AT2G47540	AT4G37160
245172_at	247074_at	0.623181324967883	undirected	AT2G47540	AT5G66590
245172_at	247991_at	0.660947000518944	undirected	AT2G47540	AT5G56320
245176_at	250776_at	0.602585403839972	undirected	AT2G47440	AT5G05320
245176_at	257811_at	0.605448258977016	undirected	AT2G47440	AT3G25280
245176_at	261745_at	0.623986267273541	undirected	AT2G47440	AT1G08500
245178_at	246728_at	0.669433881924367	undirected	AT5G12390	AT5G28040
245178_at	247542_at	0.688395395552826	undirected	AT5G12390	AT5G61500
245178_at	254430_at	0.601026617447956	undirected	AT5G12390	AT4G20820
245178_at	257628_at	0.636432911330486	undirected	AT5G12390	AT3G26290
245178_at	263664_at	0.621904199391745	undirected	AT5G12390	AT1G04250
245179_at	245190_at	0.670806314186145	undirected	AT5G12400	AT1G67690
245180_at	260565_at	0.630042968152094	undirected	AT5G12410	AT2G43800
245181_at	260234_at	0.692088982817872	undirected	AT5G12420	AT1G74460
245184_at	266281_at	0.644876635178989	undirected	AT1G67790	AT2G29250
245185_at	260632_at	0.701848910157817	undirected	AT1G67760	AT1G62360
245190_at	249358_at	0.676277859439267	undirected	AT1G67690	AT5G40510
245196_at	251226_at	0.619252005214029	undirected	AT1G67750	AT3G62680
245196_at	257258_at	0.651518577621741	undirected	AT1G67750	AT3G22040
245196_at	258005_at	0.640792953038096	undirected	AT1G67750	AT3G19390
245196_at	263216_s_at	0.652118364473435	undirected	AT1G67750	AT1G30720 /// AT1G30730
245196_at	267228_at	0.64305195172532	undirected	AT1G67750	AT2G43890
245197_at	264356_at	0.741506291153217	undirected	AT1G67800	AT1G03190
245198_at	245668_at	0.676746199639845	undirected	AT1G67700	AT1G28330
245198_at	245925_at	0.647761285993157	undirected	AT1G67700	AT5G28770
245198_at	246028_at	0.694115514292725	undirected	AT1G67700	AT5G21170
245198_at	246114_at	0.602022095624528	undirected	AT1G67700	AT5G20250
245198_at	246506_at	0.699379011039353	undirected	AT1G67700	AT5G16110
245198_at	247266_at	0.63846968585293	undirected	AT1G67700	AT5G64570
245198_at	248793_at	0.626260883533716	undirected	AT1G67700	AT5G47240
245198_at	249862_at	0.60946959709612	undirected	AT1G67700	AT5G22920
245198_at	249923_at	0.653408181504643	undirected	AT1G67700	AT5G19120
245198_at	250000_at	0.615171885512208	undirected	AT1G67700	AT5G18650
245198_at	250775_at	0.605239336662755	undirected	AT1G67700	AT5G05460
245198_at	250860_at	0.706232201155434	undirected	AT1G67700	AT5G04770
245198_at	250938_at	0.64045895213184	undirected	AT1G67700	AT5G03180
245198_at	251039_at	0.607995985958774	undirected	AT1G67700	AT5G02020
245198_at	251356_at	0.729326923916135	undirected	AT1G67700	AT3G61060
245198_at	251443_at	0.734161750829375	undirected	AT1G67700	AT3G59940
245198_at	251883_at	0.728519767115769	undirected	AT1G67700	AT3G54210
245198_at	252040_at	0.601416491987324	undirected	AT1G67700	AT3G52060
245198_at	252367_at	0.634490611117231	undirected	AT1G67700	AT3G48360
245198_at	252570_at	0.6402425679783	undirected	AT1G67700	AT3G45300
245198_at	252859_at	0.637712286460936	undirected	AT1G67700	AT4G39780
245198_at	252882_at	0.700239289183445	undirected	AT1G67700	AT4G39675
245198_at	253548_at	0.630958756589995	undirected	AT1G67700	AT4G30993
245198_at	253812_at	0.697900293277464	undirected	AT1G67700	AT4G28240
245198_at	254561_at	0.897909362432858	undirected	AT1G67700	AT4G19160
245198_at	255742_at	0.883114453617154	undirected	AT1G67700	AT1G25560
245198_at	255833_at	0.637170898032776	undirected	AT1G67700	AT2G33390
245198_at	257939_at	0.641637887870166	undirected	AT1G67700	AT3G19930
245198_at	258281_at	0.754058802843361	undirected	AT1G67700	AT3G26900
245198_at	258402_at	0.728692027945557	undirected	AT1G67700	AT3G15450
245198_at	258939_at	0.638218147430624	undirected	AT1G67700	AT3G10020
245198_at	259316_at	0.645495533140605	undirected	AT1G67700	AT3G01175
245198_at	259541_at	0.667674423447669	undirected	AT1G67700	AT1G20650
245198_at	260168_at	0.668981870972347	undirected	AT1G67700	AT1G71980
245198_at	260274_at	0.730813515666461	undirected	AT1G67700	AT1G80460
245198_at	260284_at	0.641908865737016	undirected	AT1G67700	AT1G80380
245198_at	260774_at	0.648308985133972	undirected	AT1G67700	AT1G78290
245198_at	261559_at	0.633343208991877	undirected	AT1G67700	AT1G01780
245198_at	262986_at	0.629224133664494	undirected	AT1G67700	AT1G23390
245198_at	263019_at	0.715608326093469	undirected	AT1G67700	AT1G23870
245198_at	263901_at	0.760084785632221	undirected	AT1G67700	AT2G36320
245198_at	264375_at	0.672175087162999	undirected	AT1G67700	AT2G25090
245198_at	264836_at	0.618221248821618	undirected	AT1G67700	AT1G03610
245198_at	265321_at	0.696774008192133	undirected	AT1G67700	AT2G18280
245198_at	265387_at	0.68147227410778	undirected	AT1G67700	AT2G20670
245198_at	265478_at	0.671935424237126	undirected	AT1G67700	AT2G15890
245198_at	266188_at	0.648907003773588	undirected	AT1G67700	AT2G39000
245198_at	266656_at	0.647803415706974	undirected	AT1G67700	AT2G25900
245198_at	266984_at	0.604217013015013	undirected	AT1G67700	AT2G39570
245203_at	255270_at	0.72786817231607	undirected		AT4G05250
245203_at	264610_at	0.777044468419959	undirected		AT1G04645
245203_at	265112_at	0.664487154625763	undirected		AT1G62530
245204_at	249867_at	0.711732212276274	undirected	AT5G12270	AT5G23020
245204_at	260059_at	0.605552044022882	undirected	AT5G12270	AT1G78090
245204_at	263706_s_at	0.681167934282844	undirected	AT5G12270	AT1G31180 /// AT5G14200
245205_at	258094_at	0.661318876601456	undirected	AT5G12280	AT3G14690
245205_at	261344_at	0.661951601724904	undirected	AT5G12280	AT1G79710
245221_s_at	253631_at	0.675809541975925	undirected		AT4G30440
245222_at	246823_at	0.625161071800047	undirected		AT5G26970
245222_at	250808_at	0.643787651934903	undirected		AT5G05150
245222_at	255222_at	0.644082050703317	undirected		AT4G05340
245222_at	259886_at	0.606268462144354	undirected		AT1G76370
245222_at	264030_at	0.636776360208421	undirected		AT2G03770
245223_at	245744_at	0.764739309490236	undirected	AT3G29791	AT1G51110
245223_at	246553_at	0.704024255537917	undirected	AT3G29791	AT5G15440
245223_at	254104_at	0.605413304107304	undirected	AT3G29791	AT4G25040
245223_at	255374_at	0.739685172335033	undirected	AT3G29791	
245223_at	265488_at	0.620344082953265	undirected	AT3G29791	AT2G15610
245228_at	252997_at	0.68470214023682	undirected	AT3G29810	AT4G38400
245232_at	265524_at	0.774555970873412	undirected	AT4G25590	
245233_at	259917_at	0.633342570665788	undirected	AT4G25580	AT1G72580
245238_at	245402_at	0.657537082759958	undirected	AT4G25570	AT4G17585
245238_at	257683_at	0.612452739727885	undirected	AT4G25570	AT3G13280
245244_at	263589_at	0.630489932014306	undirected	AT1G44350	AT2G25280
245245_at	257351_at	0.700279661979093	undirected	AT1G44318	AT2G33820
245245_at	265584_at	0.628432569616438	undirected	AT1G44318	AT2G20180
245246_at	263551_at	0.606543349693695	undirected	AT1G44224	AT2G17110
245248_at	253860_at	0.625033744143659	undirected	AT4G15415	AT4G27700
245249_at	247125_at	0.74259932321898	undirected	AT4G16760	AT5G66070
245252_at	265768_at	0.701727315106016	undirected	AT4G17500	AT2G48020
245252_at	266396_at	0.739762302531306	undirected	AT4G17500	AT2G38790
245254_at	245277_at	0.629984685497898	undirected	AT4G14680	AT4G15550
245254_at	245381_at	0.763246235070987	undirected	AT4G14680	AT4G17785
245254_at	246097_at	0.746980701422914	undirected	AT4G14680	AT5G20270
245254_at	246217_at	0.60090179670599	undirected	AT4G14680	AT4G36920
245254_at	246465_at	0.62368305813095	undirected	AT4G14680	AT5G17000
245254_at	246858_at	0.759214055262659	undirected	AT4G14680	AT5G25930
245254_at	247024_at	0.677063375311878	undirected	AT4G14680	AT5G66985
245254_at	247272_at	0.625722244825632	undirected	AT4G14680	AT5G14040 /// AT5G64300
245254_at	247769_at	0.640213693194336	undirected	AT4G14680	AT5G58910
245254_at	248134_at	0.640213724152878	undirected	AT4G14680	AT5G54860
245254_at	248232_at	0.725661707618032	undirected	AT4G14680	AT5G53760
245254_at	248381_at	0.646223941626228	undirected	AT4G14680	AT5G51830
245254_at	248550_at	0.669809322095347	undirected	AT4G14680	AT5G50210
245254_at	248657_at	0.798087644383022	undirected	AT4G14680	AT5G48570
245254_at	249165_at	0.66233124013093	undirected	AT4G14680	AT5G42810
245254_at	249719_at	0.797618106785609	undirected	AT4G14680	AT5G35735
245254_at	249896_at	0.740646418559065	undirected	AT4G14680	AT5G22530
245254_at	249962_at	0.72279249498385	undirected	AT4G14680	AT5G18990
245254_at	249983_at	0.698509309605871	undirected	AT4G14680	AT5G18470
245254_at	250549_at	0.766755862248859	undirected	AT4G14680	AT5G07860
